Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:SHGR,SHAGRIR GROUP VEHI,Industrials,Israel,589.091282,0.03786477194870956,186514133.33333302,6466133.333333001,8969866.666667,134696000.0,1801000.0,39350000.0,1801000.0,39350000.0,134696000.0,186514133.33333302,6466133.333333001,134696000.0,1801000.0,1801000.0,134696000.0,0.226375,0.226375,0.0006985425931343349,13.019213,13.019213,13.019213,0.303429,0.007450258257891945,13.019213,0.0034079620967814115,1.9143970000000001,1.8526099999999999,1.85261e-05,22545665.867689002,24001000.0,28461800.0,24001000.0,0.01612,0.0,0.0,0.0,0.0,0.019211000000000002,0.00021119389190019043,0.6843600000000001,0.0,0.426,1837.0,0.00023199999999999997,0.44010299999999997,0.05994965407609917,9751920,-4659000,-0.47775200000000007,385,40375274,5408594642,-12101.298701,1.472492,-0.045761,1.472492,-0.045761,1.472492,-0.045761,1.472492,12.384627,0.05338623596638989,-0.045761,0.24542399999999998,0.0006495500808884697,8.841619999999999,8.841619999999999,9.011281597404837e-05,23243933.333332997,35374000.0,1.7370240000000001,1.141383,1.141383,7.024671042486552e-08,1.324143,1.142093,1.142093,1.069688,0.15941734594041565,USD,ILS,1.0,0.30591199999999996,0,0,0,0,1837.0,1192.0,2480.0,1890.7762,-2.844134,54.110738,-25.927419,1.0015530000000001,1.0093530000000002,0.014327962633363682,1.779084,1.892866,0.027575,0.036367000000000003,0.049572000000000005,0.14597000000000002,0.90233,1.1276469999999998,1.902866,0.046367,0.15597,1.1376469999999999,1.520256,0.0024908081554542057,200377533.33333302,219986133.33333302,219986133.33333302,0.028187,0.04068415545051059,-8775400.0,10401600.0,10401600.0,114567933.333333,116768133.333333,116768133.333333,5.389724,0.11007371926651775,None
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,28.010221,0.039902700965670945,763794533.333333,105057200.0,87898866.666667,989782000.0,161561000.0,387235000.0,161561000.0,387235000.0,989782000.0,763794533.333333,105057200.0,989782000.0,161561000.0,161561000.0,989782000.0,1.126674,1.126674,0.0034766638435208552,6.984804,6.984804,6.984804,1.108333,0.027213506572358454,6.984804,0.0018283706768947698,4.058229,4.041176999999999,4.0411769999999996e-05,277125254.786673,279454000.0,185233000.0,279454000.0,0.16323,0.0,0.0,0.0,0.0,0.103274,0.0011353306955442333,0.029689999999999998,0.0,0.8190000000000001,1881.0,0.00043499999999999995,3.688301,0.5024105018110093,191766000,161560992,0.84249,951,1115187052,109700779816,169885.375394,0.9179999999999999,0.316071,0.743934,0.316071,0.743934,0.316071,0.874483,9.601382000000001,0.04138854121770874,0.316071,5.872018,0.015541144170409374,7.987348,7.987348,8.140616996033344e-05,95549200.0,130737000.0,11.671338,8.530003,8.530003,5.249812294945993e-07,1.5745850000000001,1.4798129999999998,1.4798129999999998,1.217476,0.18144243243464775,USD,ILS,1.0,0.30591199999999996,0,0,0,0,-0.108108,1808.0,2349.0,2038.0947,-7.70792,4.037611,-19.923372,0.269871,0.27087100000000003,0.0038450666580094914,1.635886,1.678566,0.023065000000000002,0.0043619999999999996,16.058637,6.2586900000000005,0.892968,9.843414,1.688566,0.014362,6.26869,9.853414,5.77099,0.009455268689644815,630149266.666667,713311733.333333,713311733.333333,0.24649400000000002,0.355781041388518,-44909200.0,137601333.33333302,137601333.33333302,384983800.0,425031600.0,425031600.0,12.590525,0.25713485779013423,None
TLV:PCBT,P.C.B TECHNOLOGIES,Technology,Israel,893871748182.2429,0.040896322368411786,110750600.0,2639400.0,20684097.666667003,120949000.0,2641000.0,84454000.0,2641000.0,84454000.0,120949000.0,110750600.0,2639400.0,120949000.0,2641000.0,2641000.0,120949000.0,0.812196,0.812196,0.002506255107557523,30.039228,30.039228,30.039228,0.818778,0.02010390422761256,10.013076,0.0026210634606094567,14.813177,14.168733999999999,0.00014168733999999998,7263966.379613001,7896000.0,7559333.333333001,7896000.0,0.02156,0.052677999999999996,2.25,0.0067469999999999995,1.0,0.047226,0.0005191735328134085,0.78928,0.0,0.046,449.1,0.000102,1.16608,0.15884030016850084,71667400,2608000,0.03639,757,98239992,9903033619,3445.178336,-0.993,0.092349,0.60365,0.092349,0.60365,0.092349,-0.593838,0.190616,0.0008216856878264784,0.092349,3.288896,0.008704538524487273,-50.584924,1976.8735829999998,0.020148077545612302,3930866.666667,-1703000.0,24.991942,576864.311973,576864.311973,0.03550326251364057,0.49404899999999996,0.511617,0.511617,0.716274,0.10674748155174713,USD,ILS,1.0,0.30591199999999996,34,9,13,20,449.1,418.2,580.0,499.16574,-10.029883,7.388808999999999,-22.568966,0.38195300000000004,0.38295300000000004,0.005436092501171069,3.099641,2.95998,7.586982000000001,2.9856119999999997,0.6463939999999999,0.6203529999999999,2.589051,2.564419,2.96998,2.995612,0.6303529999999999,2.574419,2.772199,0.004542008633902444,128567620.533333,131082266.666667,131082266.666667,0.040148,0.057948255331432906,48934116.533333,48353400.0,48353400.0,42388844.8,44322066.666667,44322066.666667,11.683762,0.23861614033757722,None
TLV:TAYA,TAYA INVESTMENT CO,Communication Services,Israel,5.174908,0.057059843944533145,28633730.2944,782298.560533,31870585.1664,29657250.664,3864892.208,124981265.33600001,3864892.208,124981265.33600001,29657250.664,28633730.2944,782298.560533,29657250.664,3864892.208,3864892.208,29657250.664,0.455197,0.455197,0.0014046360806934063,4.87838,4.87838,4.87838,0.505019,0.01240000782767083,4.87838,0.0012769845714711405,6.542846,6.507339,6.507339e-05,6820967.364878,6895000.0,7422133.333333001,6895000.0,0.13032,0.0741,2.5,1.059634,6.875,0.663325,0.007292186161297892,0.33355999999999997,0.0,4.0760000000000005,6500.0,0.000627,0.45693100000000003,0.06224191924764447,2462250,12634000,5.131079,87,44144153,4896006967,145218.390805,6.683134,0.096915,6.683134,0.096915,6.683134,0.096915,6.683134,26.101757,0.11251647371692092,0.096915,3.363114,0.008900967186327111,0.729954,0.729954,7.439610667674081e-06,2796545.5333330003,2899739.848,15.785244,15.223488,15.223488,9.369334861237771e-07,0.634138,0.645307,0.645307,0.8043100000000001,0.11986763010647565,ILS,ILS,0.30591199999999996,0.30591199999999996,86,117,58,30,6500.0,4700.0,6834.0,5740.5176,13.230208,38.297872,-9.707345,1.686973,23.04881,0.3271823518863065,2.936541,2.833497,0.226792,0.056698,2.6259099999999997,2.089795,5.06377,2.647154,2.843497,0.06669800000000001,2.099795,2.6571540000000002,2.750326,0.004506171612516407,70006390.851733,70441152.986133,70441152.986133,0.07486699999999999,0.10806047703243964,104737133.333333,83054800.0,83054800.0,24563142.8576,24908150.4112,24908150.4112,11.071444999999999,0.22611086000038064,None
TLV:MTDS,MEITAV DASH INV,Financial Services,Israel,29.720162,0.060895920013744914,291921624.533333,37464022.933333,90774287.46666701,314477536.0,50781392.0,391567360.0,50781392.0,391567360.0,314477536.0,291921624.533333,37464022.933333,314477536.0,50781392.0,50781392.0,314477536.0,0.743366,0.743366,0.0022938611299299747,1.944002,1.944002,1.944002,0.31761,0.007798452110012757,1.944002,0.0005088698627226743,2.433836,2.394475,2.3944749999999998e-05,324504098.541981,335000000.0,313133333.333333,335000000.0,0.16147999999999998,0.71215,5.625,0.341973,2.5,0.537718,0.005911340230325677,0.01855,0.0,2.565,1656.0,0.001549,0.33858699999999997,0.04612141595186624,65479100,166000000,2.53516,945,764244414,32650272312,175661.375661,0.444,0.057094000000000006,0.620188,0.057094000000000006,0.620188,0.057094000000000006,0.488047,7.236035,0.031192273450872287,0.057094000000000006,2.6394439999999997,0.006985669957708235,3.983228,3.983228,4.05966205001659e-05,-4996562.666666999,16213336.0,65.37911899999999,47.136778,47.136778,2.901045130799365e-06,4.7752349999999995,2.475374,2.475374,1.574332,0.23462526369283984,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,1656.0,923.2,2280.0,1774.8531,-6.696503999999999,79.376083,-27.368421,1.0801889999999998,1.588538,0.022549606634822777,1.489723,1.528035,0.42818199999999995,0.354515,1.452094,0.546655,1.5315940000000001,1.640832,1.538035,0.36451500000000003,0.556655,1.650832,1.594434,0.0026123424018938066,1600694737.066667,1104525867.2,1104525867.2,0.06597599999999999,0.09522751055461334,600266666.666667,723133333.333333,723133333.333333,1252607669.333333,723461485.866667,723461485.866667,5.441927,0.11113985518866701,None
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,Israel,0.21314499999999997,0.0674720265891994,916149499.579733,32616296.651733004,118305918.795733,977169501.0960001,39001944.528000005,291321833.072,39001944.528000005,291321833.072,977169501.0960001,916149499.579733,32616296.651733004,977169501.0960001,39001944.528000005,39001944.528000005,977169501.0960001,0.116247,0.116247,0.00035871222893025747,1.1534659999999999,1.1534659999999999,1.1534659999999999,0.049625999999999997,0.001218494330819222,1.1534659999999999,0.0003019359471210792,1.4564469999999998,1.446123,1.446123e-05,258385709.82986802,262049000.0,211589733.33333302,262049000.0,0.03991,0.545313,15.46875,0.07887000000000001,2.5,0.34984299999999996,0.003845958290772906,0.08928,0.0,37.05,14280.0,0.002595,0.657425,0.08955267592127183,3709300,127494000,34.371445,1355,370989712,15852030061,94091.512915,0.008,0.11435899999999999,0.303768,0.11435899999999999,0.303768,0.11435899999999999,0.081942,3.112549,0.013417220831192646,0.11435899999999999,3.6317,0.009611818847230325,14.076632,14.076632,0.00014346748095376194,38456238.308267,75245786.464,9.647062,4.930372,4.930372,3.034410133766361e-07,1.7163709999999999,3.078637,3.078637,1.7556040000000002,0.26164052527688214,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,14280.0,11600.0,16730.0,13737.692,3.9475919999999998,23.103448,-14.644351,1.044834,1.301022,0.018468260956458326,2.202903,1.9636369999999999,0.164195,0.085851,0.609318,0.866282,1.875752,1.747903,1.9736369999999999,0.095851,0.876282,1.757903,1.8657700000000002,0.003056903003311149,488442817.577067,503805493.8816,503805493.8816,0.097415,0.14060549200736117,600717133.333333,593731400.0,593731400.0,224298451.314667,257093910.427733,257093910.427733,6.546059,0.13368941724438244,None
TLV:PLRM,PALRAM INDUSTRIES,Industrials,Israel,0.000906,0.0811862488144135,487434164.530667,39252078.573333,168815905.669333,559151460.016,83355207.67199999,738927376.88,83355207.67199999,738927376.88,559151460.016,487434164.530667,39252078.573333,559151460.016,83355207.67199999,83355207.67199999,559151460.016,0.151121,0.151121,0.0004663255890317121,1.119359,1.119359,1.119359,0.167012,0.004100737016458709,1.119359,0.00029300796021166134,0.6824899999999999,0.67307,6.7307e-06,416508167.413716,428005000.0,258678466.66666698,428005000.0,0.14907,0.18698499999999998,2.5,0.37291199999999997,2.5,0.297813,0.0032739725432549788,0.12139000000000001,0.0,10.600999999999999,3916.0,0.002707,0.387941,0.05284428588747631,25725500,272480992,10.591864,1594,276416053,30526719193,170941.65119200002,1.636,0.128858,14.578781,0.128858,14.578781,0.128858,4.871695,22.321917000000003,0.09622277103575022,0.128858,3.8396839999999997,0.010162278557867865,0.22976799999999997,0.22976799999999997,2.3417701168705675e-06,69520276.2896,116692885.608,3.9760489999999997,2.368748,2.368748,1.457852051638051e-07,0.814484,0.7769550000000001,0.7769550000000001,0.88245,0.1315129616534165,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,3916.0,2250.0,4079.0,3268.9790000000003,19.792755,74.044444,-3.9960769999999997,1.821761,36.555079,0.5189064737229269,2.4321200000000003,2.469523,0.25145100000000004,0.114719,0.499254,0.47228000000000003,2.5434639999999997,2.671698,2.479523,0.12471900000000001,0.48228000000000004,2.681698,2.580611,0.00422810824285833,402125688.344533,445217105.2768,445217105.2768,0.207224,0.29910006134305195,550612133.333333,637338866.666667,637338866.666667,165495659.186133,180681885.449067,180681885.449067,10.476461,0.21395956954764694,None
TLV:ATRY,ATREYU CAPITAL,Financial Services,Israel,169970.254857,0.08259786611141018,92283000.0,76056333.333333,110893866.666667,92255000.0,77059000.0,492144000.0,77059000.0,492144000.0,92255000.0,92283000.0,76056333.333333,92255000.0,77059000.0,77059000.0,92255000.0,2.380607,2.380607,0.007346020483771395,2.866097,2.866097,2.866097,2.39229,0.058739205309223316,2.866097,0.0007502411967373844,0.0,100000.0,1.0,0.0,295000.0,315866.666667,295000.0,0.8352799999999999,0.0,0.0,0.0,0.0,0.487303,0.0053571087972848095,0.228,0.0,5.23,4970.0,0.001052,0.9745590000000001,0.13275182156619958,14723500,77059000,5.2337419999999995,16,219609555,22070067112,4816187.5,0.152,-0.012825999999999999,-0.011206,-0.012825999999999999,-0.011206,-0.012825999999999999,0.111198,3.5846430000000002,0.015452269741613355,-0.012825999999999999,0.248717,0.0006582654812420037,25.774613000000002,25.774613000000002,0.0002626920132364109,52928066.666667,55064000.0,4.149208,3.98826,3.98826,2.4545848792129735e-07,0.019705,0.064206,0.064206,0.25439,0.03791215628648946,USD,ILS,1.0,0.30591199999999996,128,122,95,104,-0.079161,4680.0,6340.0,5094.077,0.28839499999999996,6.196581,-21.608832999999997,0.349398,0.350398,0.004973967928767604,62.730045,35.394344,0.044111000000000004,0.011028,0.0,0.0,6.570725,3.079529,35.404344,0.021028,0.01,3.089529,19.246937,0.031534443966748565,217490066.66666698,241577133.33333302,241577133.33333302,0.338983,0.4892765128279146,14054400.0,8553933.333333,8553933.333333,3881466.666667,14520000.0,14520000.0,30.253309,0.6178598833166995,None
TLV:PERI,PERION NETWORK LTD,Technology,Israel,1696941.5589450002,0.08609599114905436,296665333.333333,5124000.0,-75036666.666667,351827000.0,12197000.0,-285406000.0,12197000.0,-285406000.0,351827000.0,296665333.333333,5124000.0,351827000.0,12197000.0,12197000.0,351827000.0,1.405972,1.405972,0.0043385149718576125,46.187315999999996,46.187315999999996,46.187315999999996,1.7642630000000001,0.04331891475384099,15.395772000000001,0.0040300598374639505,26.768524,27.08584,0.0002708584,18050955.110624,17623000.0,19396800.0,17623000.0,0.03467,0.0,0.0,0.0,0.0,0.029811,0.0003277237578177386,0.51236,0.0,0.397,6121.0,6.500000000000001e-05,2.351721,0.3203451474620669,33851600,12197000,0.360308,417,494653145,62071528558,29249.40048,1.4780000000000002,0.144291,0.192498,0.144291,0.192498,0.144291,1.156625,11.004648,0.04743758006236769,0.144291,4.048564,0.010715109661981494,39.932849,39.932849,0.000406991193158772,30523400.0,33134000.0,16.205703,14.928869,14.928869,9.188010839602059e-07,0.858973,0.7374149999999999,0.7374149999999999,0.8597290000000001,0.1281268139943681,USD,ILS,1.0,0.30591199999999996,0,0,0,0,6121.0,1882.0,9000.0,5721.5176,6.982106,225.239107,-31.988889,1.191065,2.8550419999999996,0.040527877851142174,2.186185,2.424602,0.196241,0.054780999999999996,0.556653,0.402644,1.2960200000000002,1.40127,2.434602,0.06478099999999999,0.41264399999999996,1.41127,1.922936,0.003150564557032821,319431666.666667,371235666.666667,371235666.666667,0.05285499999999999,0.07628910619564824,28774466.666667,47166733.333333,47166733.333333,148125133.33333302,154359200.0,154359200.0,15.538941000000001,0.31735002188108014,None
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,Israel,0.00045,0.08986910548417665,495437466.666667,69362333.333333,40491200.0,537167000.0,76178000.0,208616000.0,76178000.0,208616000.0,537167000.0,495437466.666667,69362333.333333,537167000.0,76178000.0,76178000.0,537167000.0,0.383002,0.383002,0.0011818584660657605,1.920714,1.920714,1.920714,0.002633,6.46494896434734e-05,1.920714,0.0005027739012148746,1.898184,1.875409,1.875409e-05,111064784.68976599,113730000.0,103019600.0,113730000.0,0.14181,0.0,0.0,0.0,0.0,0.091034,0.0010007716805601964,0.04992,0.0,62.608999999999995,39210.0,0.0015970000000000001,2.0920650000000003,0.28497550131381616,1176000,76178000,64.777211,199,205762323,141418712,382804.02010100003,0.271,0.066711,0.050244,0.066711,0.050244,0.066711,0.215811,4.895544999999999,0.02110315640140637,0.066711,2.832841,0.00749752306495768,8.899988,8.899988,9.070769619314549e-05,69500533.333333,61222000.0,2.960586,3.360921,3.360921,2.0684874774536632e-07,4.11091,3.4740050000000005,3.4740050000000005,1.864868,0.27792431726747524,USD,ILS,1.0,0.30591199999999996,0,0,0,0,39210.0,39210.0,39560.0,39210.0,0.0,0.0,-0.884732,0.0,0.001,1.4195194974764707e-05,1.2449219999999999,1.298563,1.425659,0.898194,2.301742,2.642975,1.141394,1.202145,1.308563,0.9081940000000001,2.652975,1.212145,1.2603540000000002,0.002064981175512105,254928933.33333302,296593800.0,296593800.0,0.276843,0.39958575397827734,26207000.0,41033400.0,41033400.0,205107066.66666698,228814133.33333302,228814133.33333302,2.1373900000000003,0.043651672483240776,None
TLV:EMCO,E & M COMPUTING,Technology,Israel,541393.414763,0.09232104850294509,417088272.541333,11781670.432533,72942432.25706701,420314522.464,10249275.648,299863507.936,10249275.648,299863507.936,420314522.464,417088272.541333,11781670.432533,420314522.464,10249275.648,10249275.648,420314522.464,0.23861100000000002,0.23861100000000002,0.0007363001510342432,7.870945,7.870945,7.870945,0.191431,0.00470031008429159,2.6236479999999998,0.0006867767613369837,4.519544000000001,4.304776,4.304776e-05,80123113.442534,87738000.0,90323666.666667,87738000.0,0.024380000000000002,0.159472,5.625,0.05505,2.5,0.12033800000000001,0.0013229217929043315,0.17182,0.0,0.754,2000.0,0.000377,0.9221090000000001,0.12560722278752412,44319300,33504000,0.755969,1091,327704113,26302142175,30709.440880000002,-0.484,0.05940499999999999,0.051538,0.05940499999999999,0.051538,0.05940499999999999,-0.350115,0.214988,0.0009267457225754341,0.05940499999999999,2.687313,0.0071123621834972795,-22.481004000000002,4448.199952,0.04533556335720681,21819907.5888,26815940.008,15.018583999999999,12.220497,12.220497,7.521136323275691e-07,1.85952,1.8881990000000002,1.8881990000000002,1.375118,0.20493607660821894,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,2000.0,1215.0,2880.0,2160.895,-7.445757,64.609053,-30.555556,0.942943,0.943943,0.01339945493006432,1.5850629999999999,1.568729,0.119327,0.122074,1.4324,1.240007,1.359594,1.38499,1.578729,0.132074,1.2500069999999999,1.39499,1.48686,0.002436091693779627,249951538.234133,258109782.99733302,258109782.99733302,0.059709000000000005,0.08618193627539422,156119066.66666698,169955533.33333302,169955533.33333302,158604950.59786698,164681484.5952,164681484.5952,10.044829,0.20514439838221332,None
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,Israel,13266.305428,0.09932109709744202,279939867.258667,26093457.440532997,74508416.1792,335345323.08,34152015.68,320735883.696,34152015.68,320735883.696,335345323.08,279939867.258667,26093457.440532997,335345323.08,34152015.68,34152015.68,335345323.08,0.883474,0.883474,0.002726203065386034,8.701371,8.701371,8.701371,0.8802049999999999,0.021612154968337828,8.701371,0.002277706229864506,5.686904,5.619902,5.6199019999999996e-05,174387792.953201,178497000.0,133659466.666667,178497000.0,0.10184,0.23079000000000002,2.5,0.238934,2.5,0.22702199999999997,0.002495739926446568,0.11533,0.0,13.008,37370.0,0.000348,2.557504,0.34837635757593094,8524740,111640000,13.096001,393,968357984,96489354728,284071.246819,0.647,0.109695,0.268448,0.109695,0.268448,0.109695,0.552362,7.682106,0.03311514538425902,0.109695,3.5620279999999998,0.009427421831308241,15.753023,15.753023,0.00016055307315106866,44109573.6448,54422968.448,21.953464999999998,17.793186,17.793186,1.0950862107441333e-06,0.9374790000000001,1.288014,1.288014,1.135907,0.1692860714293698,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,37370.0,17470.0,42680.0,34410.35,8.601046,113.909559,-12.441425,1.578739,15.483223,0.21978736932276133,2.082954,1.798571,0.122143,0.086701,1.285739,1.153283,2.5556740000000002,2.175809,1.808571,0.096701,1.163283,2.185809,1.9971900000000002,0.003272223322908501,215879936.621867,268579376.467733,268579376.467733,0.14715799999999998,0.21240284343088078,352264600.0,377476800.0,377476800.0,104924450.968,150353463.857067,150353463.857067,19.793933,0.40424923877776703,None
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,Israel,1.00549,0.10178248696358695,514297684.051733,57535276.347733,383576734.618667,551686901.304,66014891.86399999,1617248757.064,66014891.86399999,1617248757.064,551686901.304,514297684.051733,57535276.347733,551686901.304,66014891.86399999,66014891.86399999,551686901.304,0.557066,0.557066,0.0017189810190479133,5.078614,5.078614,5.078614,0.006076,0.00014918735247768493,5.078614,0.0013293986369363056,3.109595,3.0864700000000003,3.08647e-05,327875306.24692595,332752000.0,298470333.333333,332752000.0,0.11965999999999999,1.7199970000000002,15.46875,0.5637479999999999,4.375,1.1710200000000002,0.01287347203648748,0.00011999999999999999,0.0,19.197,31900.0,0.000602,0.791593,0.10782868219271755,11240100,215796992,19.19885,1150,1004395025,1095844016,187649.558261,0.512,0.099906,0.21595599999999998,0.099906,0.21595599999999998,0.099906,0.437989,6.868075,0.02960611349739183,0.099906,3.410795,0.009027161842949296,11.595297,11.595297,0.00011817798827878096,69569303.78613299,83465030.08,14.43733,12.033723,12.033723,7.40618578438652e-07,0.293011,0.30281199999999997,0.30281199999999997,0.551284,0.08215875296293508,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,31900.0,22780.0,34130.0,29407.553,8.475533,40.035119,-6.533841000000001,1.607048,17.225579,0.24452045245821244,4.437542,4.324148999999999,0.557421,0.45920200000000005,0.37071,0.36685500000000004,3.344706,3.3531910000000003,4.334149,0.46920200000000006,0.376855,3.3631910000000005,3.84867,0.006305713395409679,513286012.6736,551612014.0464,551612014.0464,0.139676,0.20160357954750477,776506133.333333,859904400.0,859904400.0,115981782.96693301,127630728.37973301,127630728.37973301,3.753471,0.07665671064585415,None
