Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:DEDR.L,DELEK DRILLING,Energy,Israel,0.4456162,0.00010376365141704996,580662400.0,1.0,345773866.6666667,1555296800.0,2.0,810924000.0,1.0,482493000.0,1.0,3935751000.0,1.0,482493000.0,3935751000.0,810924000.0,580662400.0,1.0,345773866.6666667,810924000.0,1.0,482493000.0,1.0,482493000.0,810924000.0,3.2440857000000003,3.2440857000000003,18.130563000000002,18.130563000000002,18.130563000000002,0.0238086,2.3808599999999998e-15,18.130563000000002,0.00010376388486284641,3.8088455000000003,3.9167336,741663217.7225341,699647000.0,497818933.3333333,699647000.0,0.5243899999999999,0.6353629,1.1875,1.7433087,2.75,0.9686872,2.33448177309396e-10,0.00018999999999999998,0.55197,0.0,0.337,608.7,0.0005536,6.391213400000001,1173810048,507353984,0.43222840000000007,16,2984913913,2190614366,31709624.0,2.464,0.943,0.2119784,0.6213446,0.2119784,0.6213446,1.9009946,14.0376561,0.8625860999999999,9.5375516,9.5374089,9.5374089,299402400.0,1.0,442919000.0,1.0,9.9695724,6.739186900000001,6.739186900000001,3.8443321000000004,1.0,1.5406358,0.5,1.5406358,1.2422235000000001,USD,ILS,1.0,0.3054407,0,0,0,0,608.7,2.52,617.0,3.363,17999.910793900002,24054.761904799998,-1.3452188,1.9729853,58.985203399999996,2.5263087000000004,2.0,2.6555487,2.0,0.2656462,1.0,1.0625846,0.125,5.6698747,2.0,22.5853687,4.0,0.9027501,1.0,1.2080225,1.0,2.6655487,1.0725846,22.5953687,1.2180225,1.9417856,8705072133.333334,2.0,4735453666.666667,1.0,4735453666.666667,904284933.3333334,1.0,1168032866.6666667,1.0,1168032866.6666667,0.2018895,0.5130817,-163043200.0,189472066.6666667,189472066.6666667,3448251133.333333,1.0,3567420800.0,1.0,3567420800.0,1.1340566,None
TLV:POLY,POLYGON,Real Estate,Israel,1.0148141,0.00010445329166001466,19362066.666666698,0.0,7216666.6666667005,28290066.666666698,1.0,19617000.0,0.0,8651000.0,0.0,125870000.0,1.0,8651000.0,125870000.0,19617000.0,19362066.666666698,1.0,7216666.6666667005,19617000.0,1.0,8651000.0,1.0,8651000.0,19617000.0,2.5012539,2.5012539,18.251041,18.251041,18.251041,0.0245859,2.45859e-15,18.251041,0.00010445339821775468,3.0846456,3.0846327000000002,15907867.115556,15908000.0,15470600.0,15908000.0,0.44098999999999994,0.41406220000000005,0.0,0.4684543,1.0,0.44216880000000003,1.0656019861012188e-10,0.01,0.5219600000000001,0.0,1.681,3054.0,0.0005503999999999999,1.3919513000000001,5146820,8651000,1.6808436999999998,4,49069722,48230254,2162750.0,0.07400000000000001,-0.013999999999999999,0.1996442,0.013466899999999999,0.1996442,0.013466899999999999,0.10541099999999999,3.4967067000000003,-0.0071332999999999995,0.24928670000000003,173.1416408,173.1416408,11995000.0,1.0,12238000.0,1.0,4.0908481,4.0096195,4.0096195,0.15794339999999998,1.0,0.1463023,1.0,0.1463023,0.3834949,USD,ILS,1.0,0.3054407,0,0,0,0,3054.0,16.0,3119.0,24.17,12535.4985519,18987.5,-2.0840012999999997,1.9581051,56.365834,14.8131926,2.0,7.840574,1.0,0.025503599999999998,1.0,0.10201460000000001,1.0,3361.036129,3.0,1606.0,1.0,0.9453786,1.0,1.3197530000000002,1.0,7.850574000000001,0.11201459999999999,1606.01,1.329753,4.5901635,249582000.0,2.0,128917400.0,1.0,128917400.0,107841066.6666667,1.0,112470800.0,1.0,112470800.0,0.167105,0.1769177,-718066.6666667,3005600.0,3005600.0,16949933.333333302,1.0,16446600.0,1.0,16446600.0,1.9271166000000002,None
TLV:FRSM,FRESHMARKET LTD,Consumer Defensive,Israel,1.3754511,0.00010516376509678704,5451725866.666667,0.0,87950800.0,112590800.0,1.0,534937666.6666666,0.0,119272000.0,0.0,425856000.0,1.0,119272000.0,425856000.0,534937666.6666666,5451725866.666667,4.0,87950800.0,534937666.6666666,0.3333333,119272000.0,1.0,119272000.0,534937666.6666666,0.4835126,0.4835126,18.375165,18.375165,18.375165,0.0040601,4.0600999999999997e-16,18.375165,0.00010516377816815754,4.0174615,3.8102214,215349461.8338022,237567000.0,177237466.6666667,237567000.0,0.07432000000000001,0.0668554,0.0,0.0185476,0.25,0.054241,1.3071776508907053e-11,0.22236999999999998,0.64822,0.0,0.757,1402.0,0.0005399,6.066288500000001,153360000,119272000,0.7777255999999999,2350,775900072,651577595,50754.04255319999,0.10800000000000001,0.015,0.6052031999999999,0.2843639,0.6052031999999999,0.2843639,0.23230079999999997,5.0697593,0.082341,3.1195116,79.1007403,79.1007403,177158000.0,1.0,205200000.0,1.0,4.3797067,3.7811894,3.7811894,2.1351362000000003,1.0,2.2533852999999997,1.0,2.2533852999999997,1.5021280000000001,USD,ILS,1.0,0.3054407,0,0,0,0,1402.0,1114.0,1545.0,1303.4609,7.559804799999999,25.8527828,-9.255663400000001,1.3364268999999998,5.697328700000001,1.5637237,1.0,1.4443776000000002,1.0,185.5739485,0.5,1.033557,1.0,0.022485400000000003,0.08333330000000001,0.0056213,1.0,0.5101652,0.5,0.9633963,1.0,1.4543776000000002,1.043557,0.0156213,0.9733963,1.2138870000000002,2008429333.3333333,2.0,1195008333.3333333,1.0,1195008333.3333333,626340800.0,2.0,367722533.3333333,1.0,367722533.3333333,0.1998085,0.42435329999999993,-10845600.0,-11797533.3333333,-11797533.3333333,1382088533.3333333,2.0,827285800.0,1.0,827285800.0,1.000977,None
TLV:SANO1,SANO,Consumer Defensive,Israel,0.0196993,0.00010535665252778736,2054021347.6442933,4.0,57446635.24917329,765971562.5777334,2.0,560341654.5745,1.0,74447505.3366,1.0,1712107831.1183,1.0,74447505.3366,1712107831.1183,560341654.5745,2054021347.6442933,4.0,57446635.24917329,560341654.5745,1.0,74447505.3366,1.0,74447505.3366,560341654.5745,0.5614,0.5614,18.409126,18.409126,18.409126,0.006613600000000001,6.613600000000001e-16,18.409126,0.00010535814197769986,3.1487882000000003,3.1076879,335832931.61315364,344600000.0,298470333.3333333,344600000.0,0.13285999999999998,18.0412475,156.856875,0.36420290000000005,2.75,6.1804368,1.4894505738652435e-09,0.00026000000000000003,0.77477,0.0,19.197,35130.0,0.0005465,2.8693915,11240100,243738000,21.6846825,1150,1029861122,1213287245,211946.08695650002,0.159,0.083,0.2159564,0.0999062,0.2159564,0.0999062,0.1732391,4.4122002,0.0872266,3.2034142000000005,106.2642615,106.2642615,69462122.59391329,1.0,83467780.089,1.0,14.826225899999999,12.338427099999999,12.338427099999999,0.2930112,1.0,0.28982440000000004,1.0,0.28982440000000004,0.5393534000000001,ILS,ILS,0.3054407,0.3054407,0,0,0,0,35130.0,25370.0,37100.0,32678.37,7.502302,38.470634600000004,-5.309973,1.6641091000000001,21.236884600000003,4.4375425,1.0,4.4804318,1.0,0.5574215,1.0,0.4592017,1.0,0.1235701,0.3333333,0.0827156,0.25,6.6894122000000005,2.0,3.4695324999999997,1.0,4.4904318,0.4692017,0.09271560000000001,3.4795325,3.9849821000000003,1024990448.3069199,2.0,580823591.5944,1.0,580823591.5944,788781222.4469067,2.0,448682654.9230267,1.0,448682654.9230267,0.22817579999999998,0.26592459999999996,776506133.3333334,919271133.3333334,919271133.3333334,231606193.78558666,2.0,129866808.48359329,1.0,129866808.48359329,3.8084627,None
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,Israel,53.21131870000001,0.00010541334080716825,75214716.6666667,0.0,367666.66666670004,34132066.6666667,1.0,276973000.0,0.0,8878000.0,0.0,152044000.0,1.0,8878000.0,152044000.0,276973000.0,75214716.6666667,0.25,367666.66666670004,276973000.0,1.0,8878000.0,1.0,8878000.0,276973000.0,0.1554693,0.1554693,18.418772,18.418772,18.418772,0.0798205,7.98205e-15,18.418772,0.0001054133474577165,3.5208149,3.2851718,14119062.3319164,16009000.0,8263200.0,16009000.0,0.03205,0.0088379,0.0,0.0390003,1.0,0.027629400000000005,6.658530297656691e-12,0.07782,0.77499,0.0,0.27699999999999997,518.0,0.0005347,0.9928002,14186800,8878000,0.625793,41,43056484,2210812041,216536.58536589998,3.7119999999999997,0.07,1.6050328999999999,-0.1306589,1.6050328999999999,-0.1306589,3.1852582000000003,18.0972917,0.019835299999999997,1.6583778000000002,5.7825051,5.7825051,30900666.666666698,1.0,20264000.0,1.0,1.3933837,2.1247772,2.1247772,1.8244418999999998,1.0,1.4065302,1.0,1.4065302,1.1869723,USD,ILS,1.0,0.3054407,0,0,0,0,518.0,3.946,526.0,390.15707000000003,32.7670417,13027.2174354,-1.5209125,1.9693518,58.3364323,4.6677004,3.0,1.7148849999999998,1.0,0.0427455,1.0,0.068834,1.0,1.9761966,0.5,3.2986985,1.0,1.5954501,1.0,1.7798551999999999,1.0,1.7248849999999998,0.078834,3.3086985,1.7898551999999999,1.7573701000000002,101919300.0,0.5,187266600.0,1.0,187266600.0,72172266.6666667,1.0,77930800.0,1.0,77930800.0,0.1474083,0.2139216,70211266.6666667,75703600.0,75703600.0,65833166.6666667,0.5,109335800.0,1.0,109335800.0,3.9346983,None
TLV:PRTC,PRIORTECH,Technology,Israel,60.704428,0.00010547712037050238,9519425.94434,1.0,31767461.8170667,93891778.8477467,1.0,2050117.9784,1.0,3474693.4032,1.0,123110623.1013,1.0,3474693.4032,123110623.1013,2050117.9784,9519425.94434,1.0,31767461.8170667,2050117.9784,1.0,3474693.4032,1.0,3474693.4032,2050117.9784,39.7503581,39.7503581,55.291577000000004,55.291577000000004,55.291577000000004,47.8351688,4.7835168799999994e-12,18.430525699999997,0.000105480615615551,260.63652,223.9033936,1667872.6575125,2138000.0,-2246800.0,2138000.0,1.23806,1.4267726,0.1,40.9020025,2.75,14.5232784,3.5000285655027973e-09,0.43775,0.29738000000000003,0.0,1.8519999999999999,9842.0,0.0001882,7.4348364,12011000,5607570,0.4668695,10000000,312176170,37566958056,0.560757,0.39799999999999996,0.013000000000000001,0.5762181,1.7650044999999999,0.5762181,1.7650044999999999,0.4425545,6.9024772,0.45100109999999993,6.9656617,124.9373194,124.9373194,2161176.21692,0.5,-3418492.3144,0.5,144.4473469,9131983.988563301,9131983.988563301,0.5718913,1.0,0.39597259999999995,2.0,0.39597259999999995,0.6302635,ILS,ILS,0.3054407,0.3054407,0,0,0,0,9842.0,5061.0,10900.0,8958.206,9.8657477,94.4674965,-9.706422,1.6376091999999998,19.2868625,3.9685836,1.0,11.870113499999999,2.0,0.6488815,1.0,0.14429270000000002,0.5,13.4525658,2.0,2.7832109,0.5,2.2903305,1.0,6.3598017,1.0,11.8801135,0.1542927,2.7932109,6.3698017,9.1249576,218244893.99122,1.0,83606389.07866,1.5,83606389.07866,129198239.51672,1.0,72599680.73381,1.5,72599680.73381,0.14156010000000002,0.147861,156422600.0,27663600.0,27663600.0,63963436.57352,1.0,9525819.8363267,1.0,9525819.8363267,48.669988700000005,None
TLV:SHOM,SHOHAM BUSINESS,Industrials,Israel,0.1995897,0.0001058648059929681,13664683.86032,1.0,4563874.576686701,-126148108.68652,0.5,13994681.9926,1.0,10066103.7092,2.0,-969550639.9076,0.25,10066103.7092,-969550639.9076,13994681.9926,13664683.86032,1.0,4563874.576686701,13994681.9926,1.0,10066103.7092,2.0,10066103.7092,13994681.9926,4.0229595,4.0229595,18.497728,18.497728,18.497728,0.018728099999999998,1.8728099999999998e-15,18.497728,0.00010586522428543723,4.9737964,4.9738195,37059345.246868104,37059000.0,33514400.0,37059000.0,0.35964,1.5950118999999998,4.75,3.2494528,8.9375,1.7357016,4.1829434194340787e-10,0.04886,0.4146,0.0,0.44,830.6,0.0005297,3.0414798,34517000,16478000,0.47738800000000003,11,184327353,85808633,1498000.0,0.335,0.069,0.2994841,0.2277861,0.2994841,0.2277861,0.326121,5.960700599999999,0.10869649999999999,3.5469156,56.7204409,56.7204409,-29693438.0132133,0.5,-69094962.5098,0.5,16109.078456099998,266773.9397208,266773.9397208,6.856259700000001,2.0,3.8223317000000003,1.0,3.8223317000000003,1.9560784,ILS,ILS,0.3054407,0.3054407,0,0,0,0,830.6,674.0,1140.0,812.16595,2.2697392999999995,23.2344214,-27.140350899999998,0.672103,0.673103,1.3032726000000001,1.0,2.5314021,2.0,0.0173928,6.0,0.0039488,1.0,706.1519797999999,3.0,207.8134232,0.5,0.6862477,0.5,1.5981491,1.0,2.5414021,0.0139488,207.82342319999998,1.6081491,2.0747756,97025763.3314533,1.0,212466750.09304,1.5,212466750.09304,44843622.536626704,2.0,29278323.7392,1.0,29278323.7392,0.1473773,0.4438074000000001,80179000.0,163624400.0,163624400.0,74603952.06314,1.0,112366176.32282671,1.0,112366176.32282671,1e-05,None
TLV:JBNK,BANK OF JERUSALEM,Financial Services,Israel,0.3625407,0.0001086754145791397,154618154.8826667,1.0,19764049.561333302,453029646.24,2.0,148902341.25,1.0,15333123.14,1.0,1390610418.96,1.5,15333123.14,1390610418.96,148902341.25,154618154.8826667,1.0,19764049.561333302,148902341.25,1.0,15333123.14,1.0,15333123.14,148902341.25,-0.3540058,1.9556909,18.988763,18.988763,18.988763,0.0059735,5.973499999999999e-16,18.988763,0.00010867548997898618,0.0,100000.0,0.0,4600000.0,16220000.0,4600000.0,0.10297,0.5559715999999999,4.75,0.27667509999999995,2.75,0.31287220000000004,7.540044383861046e-11,0.01,0.8655799999999999,0.0,0.7120000000000001,1320.0,0.0005394,0.9533884,70517696,50200000,0.7118781,572,291206948,291206948,87762.23776219999,-0.586,-0.215,-0.0495285,-0.028243400000000002,-0.0495285,-0.028243400000000002,-0.4518821,0.2048118,-0.16831089999999999,0.23316889999999998,-42.0214961,2379.7344018000003,80422536.31,1.0,86317541.82,0.5,3.6209620000000005,3.3736705000000002,3.3736705000000002,27.942482399999996,2.0,28.045477500000004,2.0,28.045477500000004,5.2967981,ILS,ILS,0.3054407,0.3054407,0,0,0,0,1320.0,719.9,1388.0,1062.6447,24.218377,83.3587998,-4.8991354000000005,1.7964377,33.6103399,1.0716116000000002,1.0,1.0713238,1.0,0.431515,1.0,0.234375,1.0,82.3261839,1.0,245.53362090000002,4.0,0.26453459999999995,1.0,0.2572944,1.0,1.0813238,0.244375,245.54362090000004,0.26729440000000004,0.6743091,4409191261.121333,1.0,4545939098.782667,1.0,4545939098.782667,589447607.9453334,2.0,453945968.3400001,1.5,453945968.3400001,0.1033729,0.1337774,-8417946666.666667,-8841506666.666666,-8841506666.666666,4114467457.1486673,1.0,4243308453.2226663,1.0,4243308453.2226663,1e-05,None
TLV:ARPT,AIRPORT CITY,Real Estate,Israel,42.2849164,0.00010993057457949826,276590767.0239066,1.0,159425465.69725332,3322063015.667507,2.0,264954229.7743,1.0,133894207.0148,1.0,10817526469.448551,1.5,133894207.0148,10817526469.448551,264954229.7743,276590767.0239066,1.0,159425465.69725332,264954229.7743,1.0,133894207.0148,1.0,133894207.0148,264954229.7743,4.3870448,4.3870448,19.208119,19.208119,19.208119,2.9452019,2.9452018999999997e-13,19.208119,0.00010993089670452331,6.1427179,6.1427133000000005,619512070.1854706,619513000.0,568718333.3333334,619513000.0,0.50535,2.0146877,4.75,1.4905771,2.75,1.3378716,3.224195452298795e-10,0.23275,0.47591000000000006,0.0,3.498,6498.0,0.0005382999999999999,1.0850572,124488000,438364000,3.5213354,169,3805482182,255481247275,2593869.8224852,2.4819999999999998,0.046,-0.2958878,-0.0004955,-0.2958878,-0.0004955,1.7875279999999998,13.6198468,0.0343761,2.1040801,10.7456323,10.7456323,109942687.63274671,1.0,175388020.6691,1.0,34.6133269,21.6975034,21.6975034,1.0039783000000002,1.0,1.9039939,2.0,1.9039939,1.3808528999999998,ILS,ILS,0.3054407,0.3054407,0,0,0,0,0.4962008,4231.0,6859.0,5758.1133,12.8494641,53.58071379999999,-5.2631579,1.7252664,26.3716273,4.0291792,2.0,2.066345,1.0,0.2903558,1.0,0.1870558,1.0,25.730952,3.0,8.7103759,1.0,1.5229111000000002,1.0,1.1655176999999999,1.0,2.076345,0.1970558,8.7203759,1.1755176999999999,1.6259313999999998,8971928906.071747,2.0,4606572946.6482,1.0,4606572946.6482,2221907093.1145673,1.0,3514833076.0549197,1.5,3514833076.0549197,0.12906589999999998,0.138094,763416866.6666666,273053266.6666667,273053266.6666667,2227667358.55044,1.0,2230097485.4850674,1.0,2230097485.4850674,8.520351,None
TLV:RMLI,RAMI LEVI,Consumer Defensive,Israel,9.9583617,0.00011136561085536992,7446151406.886479,4.0,45062725.3320933,96168900.3543867,1.0,663247578.9979334,0.3333333,66046969.7645,1.0,414234706.6109,1.0,66046969.7645,414234706.6109,663247578.9979334,7446151406.886479,4.0,45062725.3320933,663247578.9979334,0.3333333,66046969.7645,1.0,66046969.7645,663247578.9979334,0.19395479999999998,0.19395479999999998,18.51772,26.046511,19.458818899999997,0.1663846,1.663846e-14,19.458818899999997,0.00011136568919048895,2.9804904,2.7559411,499072124.6156999,574272000.0,435099133.3333333,574272000.0,0.03319,0.9296679,36.9075,0.0094979,0.275,0.3251186,7.835175749135798e-11,0.23167,0.4021,9.89,13.911,25600.0,0.0005434,6.640031,13775600,216235008,15.696957500000002,7400,1263347148,108388518922,29220.947027,0.716,0.043,0.3015011,0.0874371,0.3015011,0.0874371,0.6123753000000001,8.075441099999999,0.054109300000000006,2.5761399,31.7759706,31.7759706,281684377.58796,2.0,189993889.5024,1.0,4.4849741,6.6494094,6.6494094,5.1698153,1.0,5.9030873,1.0,5.9030873,2.430627,ILS,ILS,0.3054407,0.3054407,0,0,0,0,25600.0,20500.0,26500.0,22325.46,14.6672902,24.878048800000002,-3.3962263999999998,1.7,24.137569,1.2366346000000001,1.0,1.1880674,1.0,0.0506233,0.5,0.0325377,1.0,8.8288136,6.0,0.4169004,0.25,0.9942261999999998,1.0,1.005878,1.0,1.1980674,0.0425377,0.4269004,1.015878,1.1069726999999998,1970539965.2627864,2.0,1164889924.9244199,1.0,1164889924.9244199,310788192.8738934,2.0,166201036.38264,1.0,166201036.38264,0.156698,0.497392,-7824200.0,8632666.666666701,8632666.666666701,1626300721.4334266,2.0,980589592.6090133,1.0,980589592.6090133,8.295199199999999,None
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,Israel,36.358823799999996,0.00011144523422111676,19952323.2088133,1.0,1678926.0770466998,19562010.719639998,2.0,18896699.7869,1.0,1303926.3483,1.0,42477027.2676,1.0,1303926.3483,42477027.2676,18896699.7869,19952323.2088133,1.0,1678926.0770466998,18896699.7869,1.0,1303926.3483,1.0,1303926.3483,18896699.7869,0.3094114,0.3094114,19.472727,19.472727,19.472727,0.41153900000000004,4.1153900000000005e-14,19.472727,0.00011144528729712586,3.6643720999999996,3.5917778,5440440.7768609,5656000.0,7769266.6666667005,5656000.0,0.069,0.36783740000000004,4.75,0.22138760000000002,2.75,0.2204083,5.311716300046346e-11,0.11354000000000002,0.54864,0.0,0.22,428.1,0.0005139,1.3425258,19457800,4269000,0.21939789999999998,3119,19145910,2546068601,1368.7079191999999,-0.605,-0.396,-0.0348733,-0.012670200000000001,-0.0348733,-0.012670200000000001,-0.4624683,0.20375320000000002,-0.30016750000000003,0.21998320000000005,-42.106076200000004,2374.9541421,2837136.8487332994,1.0,3295399.7123,1.0,6.748321000000001,5.8098901,5.8098901,0.8385985,2.0,0.3625889,1.0,0.3625889,0.6031535,ILS,ILS,0.3054407,0.3054407,0,0,0,0,428.1,326.4,639.0,417.76312,2.47434,31.158088199999998,-33.0046948,0.6506718,0.6516718,3.4835317000000003,1.0,3.7787251000000004,1.0,0.275868,2.0,0.1633944,1.0,62.663810399999996,6.0,12.2060817,1.0,3.8137980000000002,1.0,4.2850897,1.0,3.7887251,0.1733944,12.2160817,4.2950897,4.0419074,25138624.843960002,1.0,25609247.87452,1.0,25609247.87452,35326253.2263333,2.0,18706410.2308,1.0,18706410.2308,0.1509162,0.1697048,43952000.0,47717600.0,47717600.0,7359145.6868067,1.0,6779317.42464,1.0,6779317.42464,15.209717600000001,None
TLV:AURA,AURA,Real Estate,Israel,138.61518830000003,0.00011226684915767763,796984466.6666666,0.0,21577866.666666698,-609242666.6666666,0.25,1024607000.0,0.0,62350000.0,0.0,-1355680000.0,0.375,62350000.0,-1355680000.0,1024607000.0,796984466.6666666,1.0,21577866.666666698,1024607000.0,1.0,62350000.0,1.0,62350000.0,1024607000.0,0.5620109000000001,0.5620109000000001,19.61628,19.61628,19.61628,0.3858618,3.8586179999999996e-14,19.61628,0.00011226686227875861,5.3366599,5.3366224,107898483.5164835,107900000.0,52553933.33333329,107900000.0,0.06085,0.0285947,0.0,0.07137230000000001,1.0,0.0546057,1.315966716160148e-11,0.22125,0.49415,0.0,0.258,487.5,0.0005292000000000001,3.0747266,255756000,62350000,0.24378699999999998,45,575809418,39535668083,1385555.5555556002,0.5379999999999999,-0.19,6.687261299999999,0.7900698,6.687261299999999,0.7900698,2.0753153,14.655954699999999,0.0550175,2.5955801,9.4521925,9.4521925,-231862533.3333333,0.5,121586500.0,0.5,40267.2352894,4.735800599999999,4.735800599999999,2.0881048,0.5,3.6071484,1.0,3.6071484,1.9002493999999999,USD,ILS,1.0,0.3054407,0,0,0,0,1.7023282,167.0,509.4,351.77448,38.5831059,191.9161677,-4.2991755,1.8720793999999998,43.0472727,1.2414596000000002,1.0,2.5607404,2.0,1.0747035,1.0,1.0474023000000001,1.0,0.0,1.0,0.0,1.0,1.1303367,1.0,2.3748132,2.0,2.5707404,1.0574023000000001,0.01,2.3848132,2.4777767999999996,3337308400.0,2.0,1767713200.0,1.0,1767713200.0,324575400.0,1.0,577985900.0,1.5,577985900.0,0.13527160000000002,0.20787460000000002,162694933.3333333,238920733.3333333,238920733.3333333,2688180000.0,2.0,1382405800.0,1.0,1382405800.0,4.126629299999999,None
TLV:BCNV,BRACK CAPITAL PROP,Real Estate,Netherlands,53.7323321,0.00011398080461738794,187431540.48,1.0,85310038.08,1389107952.0,2.0,169568920.8,1.0,153517680.0,1.0,4484131228.8,1.5,153517680.0,4484131228.8,169568920.8,187431540.48,1.0,85310038.08,169568920.8,1.0,153517680.0,1.0,153517680.0,169568920.8,6.6408917,6.6408917,19.915841,19.915841,19.915841,5.485338099999999,5.485338099999999e-13,19.915841,0.00011398129404314448,20.8148674,20.8148832,47258071.9767561,47258000.0,54594800.0,47258000.0,0.9053399999999999,2.3391783999999998,4.75,2.8518886,2.75,2.0331357,4.899742903464224e-10,0.15335,0.69814,0.0,17.348,36240.0,0.0004787,3.1999332000000003,7699190,134100000,17.417416600000003,140,983671999,81249370247,957857.1428570999,2.0860413,-0.342,2.0860413,-0.024997099999999998,2.0860413,-0.024997099999999998,2.0860413,14.6931345,-0.2627493,0.2237251,9.5471939,9.5471939,19179139.68,0.5,28132887.6,0.5,51.2886404,34.9651985,34.9651985,1.0760555,1.0,0.8079369000000001,1.0,0.8079369000000001,0.8998530999999999,EUR,ILS,1.1448,0.3054407,0,0,0,0,36240.0,26140.0,38820.0,35012.836,3.5048974999999998,38.6381025,-6.6460587,1.5930598999999999,16.3452925,6.1977956,3.0,9.207304800000001,4.0,5.3096246,3.0,1.4854711999999999,1.0,11.768543699999999,1.0,5.4305724,0.5,0.7551677,1.0,0.9063163000000001,1.0,9.2173048,1.4954712,5.440572400000001,0.9163163000000001,5.0668106,1825963097.76,1.0,2602230913.44,1.5,2602230913.44,1719706959.36,2.0,1401169030.5600002,1.5,1401169030.5600002,0.1589946,0.209564,-32152200.0,-25208066.666666698,-25208066.666666698,904271032.8,1.0,753851028.9599999,1.0,753851028.9599999,8.197156699999999,None
